query_id	doc_id	relevance
thrombosis_q004	b6f9e814b61f767cf698a9fbd5fe1e6bb74d00b990d23e06e343668da2f2d4fc	0
thrombosis_q004	bd24bd8c3277b9a1d658c9783bf72d31b7850cab2886ead54fa1b927061ea8b6	1
thrombosis_q004	bf7fcd8ef132a8097e2a7f20c6a11a6dac7d285930bbb89ea76345f138f8599a	0
thrombosis_q004	c1790c9134745db2c79d8d39e979b809599ff54034584c3446eeaa551361b0aa	0
thrombosis_q004	c1a1f60f82d6af524e8955f19ee887608c3362b61fbd8e66d4c252484e09f32c	1
thrombosis_q004	c1c591a1e4022e15fdf07f2433b59ffd96e5907317447f9be931d49a11b5445d	2
thrombosis_q004	c4d29f9f1dbc56022415bd2d5fb1cda7acd5e5709de90056d04d559077cc8420	0
thrombosis_q004	c55ff00abf62292089ce57179ab139db6a64aa90054da771fc63f8abbe5a681b	0
thrombosis_q004	c7028dff210d42077d37991a7f32bbb2041f2e7aa351c51c3e250c9f7958eb6d	2
thrombosis_q004	e45a1d4f0c68303b924efdc4617dd837c3e3a8da4bed306f818863cc07ede09f	0
thrombosis_q004	edb118abd8b837a0f9786b66cd8d22eeef4d569aefa6713102d134655a2bdeb2	1
thrombosis_q004	edd8acf4bb2020318dad56b817d3cea3b425e2d27839dbe6e4b8b237e850d841	1
thrombosis_q004	f0c4e8fb5c0c95d3c0db2930b655eed3c662dfc082ed29884f11dc71e9bc059e	0
thrombosis_q004	ffa384164b239c60b1c13ed03600e6b41a6673120f711fb4690e5fa34fc10f8e	2
thrombosis_q005	060fffece2db23dd24dd15daa4a1fcd41a25a91fdefc1f22a38b88330c2229f6	2
thrombosis_q005	0ee72aa56475f088d05a92e1e534aa0754c33293a688c507de7333ca24062164	0
thrombosis_q005	17947ad83c8c817f4ec92cb4110370ba617268d38b4d846b42f62205dfba0481	1
thrombosis_q005	1bc019944f3015a6431afec91a330368ec6e1e2f99fa84a740c25e29a2e93541	0
thrombosis_q005	1c57d139462323547b2238e536ec47cacabd3239af74c20c1845cc076d32d93d	2
thrombosis_q005	1f89db6cafbb594f877db722c682be44daa73729d22efd214be199bfaa42f7e3	1
thrombosis_q005	2192034e524f922513f85540de5de02aa750e7cd279adcfb485d1c66c3a1565c	0
thrombosis_q005	2474a8f8269b35fe5ac9416bc29665254cefb626ba49944fcf0d198021195fb3	0
thrombosis_q005	2c771af9f3318bc04c4ce36dc52c8f31917f373a5729faba33fef2f9f3e0e5d9	1
thrombosis_q005	35dde2068e35a119d22851d5f64dde1f06bdc569011e069e3c076c0891ecdf7e	0
thrombosis_q005	508f2376f837dfbcaefbf1412e31be3f7119b6657dce2d8f6647a9285ee3a48d	0
thrombosis_q005	5148b2340a7ac629ef06e690dfe4028e8eda23a034fe98c33859bc172078910a	0
thrombosis_q005	53cfe574e7540967b5f55961feb3a6707d8021d58946d3320c23b35ec003ee78	1
thrombosis_q005	5e0d8f3809b67672a05694abf4dc1fe68739bf0b5039806c7189cc81fd88801b	2
thrombosis_q005	83e563d006b483a4e1a3ac4c2203d40c79bb2fca5a3fefc953c44c0fc69dd699	0
thrombosis_q005	8e4006041a8f65a4a8e2e6e48406a4b4871252e35ab51b822fa3eebad4f2e782	0
thrombosis_q005	aec0c5695cc2235421bd65f0b781e42b45a9110851bf664d05d29c59904a132f	1
thrombosis_q005	b6b7f1f4ec08316659f58518af26ab0909b7b0f067fa8e706eebd6a0e51b9636	0
thrombosis_q005	b958eadc9aeb119e3626fc9e0315402699ea1604957cd87e9316a5c4800d9b64	1
thrombosis_q005	bd24bd8c3277b9a1d658c9783bf72d31b7850cab2886ead54fa1b927061ea8b6	2
thrombosis_q005	c55ff00abf62292089ce57179ab139db6a64aa90054da771fc63f8abbe5a681b	1
thrombosis_q005	c5dfa46606a488a36456743c274e25ddeeb11f1dbbbac4d8ae4497d990f68f6a	0
thrombosis_q005	d3e5cb385e822d1eeafcb0e5056f2e9ba4529b04a761e652ea31cc80d3e4f109	0
thrombosis_q005	d459c0c75b0b023744c15271df5256e51ba0090577f8daed181fa91b98cd38a6	0
thrombosis_q005	d81521b0df1768d2e3bf3e3054b17bb6db52f1dfa867c4576f106ddcfacdea75	0
thrombosis_q005	e930baaeef3739aabc17776a398a3813c146f8bc41ec7fe76a5e110b9bafea9c	0
thrombosis_q005	ffa384164b239c60b1c13ed03600e6b41a6673120f711fb4690e5fa34fc10f8e	2
thrombosis_q006	060fffece2db23dd24dd15daa4a1fcd41a25a91fdefc1f22a38b88330c2229f6	0
thrombosis_q006	0e217a446399acb8cb9ac10cf3f865d0abdf9ec78291e28e7e2a64761743b8c7	2
thrombosis_q006	0ee72aa56475f088d05a92e1e534aa0754c33293a688c507de7333ca24062164	2
thrombosis_q006	1240b245f4f1f8917c00b78a75565921dc0ec94865d5000b82f98d00cb92e46c	0
thrombosis_q006	17947ad83c8c817f4ec92cb4110370ba617268d38b4d846b42f62205dfba0481	1
thrombosis_q006	18baacf180235a1e5ddcd1f0b20cadfaba58a3ea98acf532932a760e36a79693	0
thrombosis_q006	1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650	1
thrombosis_q006	1c57d139462323547b2238e536ec47cacabd3239af74c20c1845cc076d32d93d	2
thrombosis_q006	1dffc2b36ad4b84892ae4a042bcce8959c03d2c4364401bf16dd53703f345667	0
thrombosis_q006	2c771af9f3318bc04c4ce36dc52c8f31917f373a5729faba33fef2f9f3e0e5d9	1
thrombosis_q006	3305d4ba9bed8b41dd3f1eaa2baf0720bde621b1bdd147d81442cce0c724799a	0
thrombosis_q006	351a45f897ee105ecb6460ef662dd77a1908bfdeaef409aa7882c78e735165f4	0
thrombosis_q006	3ddde229308c579a2e6e9f60e359eeccc5584c8065d2f87d08dd19c4958c4f11	0
thrombosis_q006	403276112ae9c984489a5f567ccff08fa4ac60454b427fd9ec675091ce93948f	0
thrombosis_q006	45dbec756507c32c1c4a4d60606dce0dc6f58dec598dd96b398d623ab521beb5	1
thrombosis_q006	4ec8ea542b3b5def8d37445905b2c73f6e654a688ca4e4128538199419a0c4fb	0
thrombosis_q006	5148b2340a7ac629ef06e690dfe4028e8eda23a034fe98c33859bc172078910a	0
thrombosis_q006	55009ec881b42298ad1d384ff8cd04f8ab1474ec0643dac96b0ce456f36d44b3	0
thrombosis_q006	5e0d8f3809b67672a05694abf4dc1fe68739bf0b5039806c7189cc81fd88801b	2
thrombosis_q006	64ae0fd5a5a2a52a9d7cd47f4db804aef95b00d1393871baa2bbfd3bf8cb9b42	1
thrombosis_q006	77480fdb5d4c2104dcdcfe7b861c9c5d26bf84145131a2a95b2e25633165043d	0
thrombosis_q006	7ecf5c25f29ecb581f1309f2d32f189f61babb5790744a33858d5c8a6cd7d6e4	0
thrombosis_q006	8bd34b114fbe377be7578015cab0bbabb1ab3723931c35dda858715902cecf90	0
thrombosis_q006	91244f77090330dc566eae08da6698bb8fced8a9ac00aa5ae82fc5993ca95524	0
thrombosis_q006	9b0071002e5c16069d82814bfa0ce3cd9e0a8231840b79f7600047b9472f48a7	0
thrombosis_q006	ad8fb93955dfbb1a8a7f5cc353f40c457a558842d4d89f9014bb9ef28219da33	1
thrombosis_q006	b5d2f03e949070639a4d3c14b01eb5c6e5e0ec9090ad459e819cbbb51e7d2cbe	1
thrombosis_q006	b6776797e4cfd3db95a154f85b6643b2ca2154c8b8d9f191b75716aff5313614	2
thrombosis_q006	bd24bd8c3277b9a1d658c9783bf72d31b7850cab2886ead54fa1b927061ea8b6	0
thrombosis_q006	bf7fcd8ef132a8097e2a7f20c6a11a6dac7d285930bbb89ea76345f138f8599a	0
thrombosis_q006	c4d29f9f1dbc56022415bd2d5fb1cda7acd5e5709de90056d04d559077cc8420	1
thrombosis_q006	c7028dff210d42077d37991a7f32bbb2041f2e7aa351c51c3e250c9f7958eb6d	0
thrombosis_q006	c79f57f943e6b26c808365f16df5f67992114589caa8a187fca1cf66fd0824da	0
thrombosis_q006	d2e4f02e214a3b400183270962d4e05a23f425b3c3e4eaaf3aa77e4ef052681d	1
thrombosis_q006	d568c0847282fac886131aa794400a47903da6a556e819653d0fc8e7b4ddb95e	1
thrombosis_q006	d68b5814bebee218637f74abcfcfbbd0e85ede2b2322e4c2c282a85577067db3	0
thrombosis_q006	d81521b0df1768d2e3bf3e3054b17bb6db52f1dfa867c4576f106ddcfacdea75	1
thrombosis_q006	d9e743830d0a2d72958a18a6620abf4c9c797360c345e7e720ecb446734fd559	0
thrombosis_q006	e45a1d4f0c68303b924efdc4617dd837c3e3a8da4bed306f818863cc07ede09f	1
thrombosis_q006	e948cee881c7d98fed160e23f0f5bbb0bec2098cd3e927e081a2f8c4b06a3614	2
thrombosis_q006	edb118abd8b837a0f9786b66cd8d22eeef4d569aefa6713102d134655a2bdeb2	0
thrombosis_q006	edd8acf4bb2020318dad56b817d3cea3b425e2d27839dbe6e4b8b237e850d841	1
thrombosis_q006	ffa384164b239c60b1c13ed03600e6b41a6673120f711fb4690e5fa34fc10f8e	2
thrombosis_q007	0d1beacadc1d810e6afaa18c7222d11416659ff0a8abe99547898c4aff53875d	0
thrombosis_q007	17936e0322655fb7ac2061335612d9c46a110db1584e38d575af6a3c6558534c	0
thrombosis_q007	19b88c40a35c0beab27062994bd073ea33c8932639c93cfc88d3545e01b6591e	1
thrombosis_q007	1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650	1
thrombosis_q007	34740c472657c89d1145ef6b81249582ee797cc72e941a58b966c27c9a2d8f8b	0
thrombosis_q007	3f545007a03841ebda177ef6bf63eff52a501e8b4ab7703721b19ba2545ae809	0
thrombosis_q007	515928e58ddeff798f5a88219915ea8aaee3540fbbfa8bfdb2e0ce030c348191	1
thrombosis_q007	563b91b75678d82c0fd807e073cda96b8cf8643d737a9b62670c1d72a6d91869	1
thrombosis_q007	584ec96b9cf2be09a4842ad686f79297725ef35d6b61ebf7c093c2ab079fb43b	0
thrombosis_q007	5babbdda0e6c244740703475abdf6a1c70cb4338ae8b3ad555701fdb6f8bd63d	1
thrombosis_q007	62792a0c57ffc2d4029c2ea291b70894a29911abeaca85412d5c47dce4a7bb56	2
thrombosis_q007	6d7a5872d657d2d0b22085af89c572f4856a70ce9b801ca4fc40876c77bdf161	0
thrombosis_q007	750bfaf825a9fe4c0c6eb6aaaf564e08aae59ee6d0a15dcb783d87291989cc65	2
thrombosis_q007	79c92f65e5f440d669c7601c6c561ed3ab405dc2a30b4c5fc36de441eb9f6db4	0
thrombosis_q007	87c30aa44ab58b3e7e7a891df6390965d237508e5fa1f5103d301d6095800a14	1
thrombosis_q007	8c72da21093bb5ec518c31d07f3fe78b44e52f642accade4094c1da6de3ede13	0
thrombosis_q007	8f036840745310319289f0194489fe184e1b9a1e4fce12d8fbe13455d5e7d953	2
thrombosis_q007	92ea200f22e75df11f5eff99d3dfa4a60912f788cec25321e52559f8eeb53497	1
thrombosis_q007	9c38ffa70ea5161de67bfc014a2ace9e68462a1729e42095fef26f3bf7652342	0
thrombosis_q007	a00765959c90f2e863860cf70e31f3d4b624662e1ad2adef7f72ae9a84dfb93b	1
thrombosis_q007	a9f48566d66c8cd9ca30ff30c4d1fc7c88b74389b42797dbb991221b176df2a5	0
thrombosis_q007	ad1a93315af704260ee5972adaa76283eade03b894f44a4f5ce393b927a12947	0
thrombosis_q007	addfa8c0420489406ae0a5df686ea284e33ac6acdd8d090b62b90a500d801726	1
thrombosis_q007	b384c6376a4434c595c2635de48d51184ae904e56a9b3a9d4f14f4e536a775ce	0
thrombosis_q007	b6f9e814b61f767cf698a9fbd5fe1e6bb74d00b990d23e06e343668da2f2d4fc	2
thrombosis_q007	b7e83af0dd53406b77572316a9f5ad252c83f8eb0664765218188bbe834e39ed	0
thrombosis_q007	c3fc14afcb052a26bddc7d7d15a6c10f089e9377efe1bccb305c1a2654849375	2
thrombosis_q007	cb1a9115680a6b63bf7b26399c3f98b91d47f93b23e4167bc0d4136519cc1c0c	2
thrombosis_q007	d05d7da90ae59cf9d6f2ab403d2a386890ed95ad77ca3288e316028f392a8956	0
thrombosis_q007	d3b4814d81d54391e7e400aa869fc7b8d57749c008ef833eea60368d45cad09a	2
thrombosis_q007	e5b908886584711b64e8e51a8ad5ec4d4bc7e94d76bf80d24a001eca5c62e6ba	0
thrombosis_q007	eb9e84bc18d3c5d847d2c52b09262cd627795d6168d79864156abc5e0a597e28	2
thrombosis_q008	1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650	1
thrombosis_q008	1b543937255342739150f22ced72edb8933e0f47c9ab37ec1e53c8ef821b12b1	0
thrombosis_q008	2af758a8b52911cb5bdad5a71c2df3b3bbd0c4e2c234ebe2f2b03c22667c24c7	1
thrombosis_q008	3e53fe5664937257c2f08b423052bb48014bd499d39c40073d9565317f2501d0	0
thrombosis_q008	411e0b86e714667d716848da2aec3618f5a1405bb328073b7fbc8f9d845f25cb	0
thrombosis_q008	49c00a1d31bfdebe65789fc989b6f8508cbd3d5818ab33cc3986db2b3d26d069	2
thrombosis_q008	55acf71027ea9d398283952c6ba6eaefa1838399778b6cbc15022bb3c76c5d54	1
thrombosis_q008	560c189cde38bb43c638ff7cc564d0e2d8bcf59c7489b8484a085ab5ea7a1da7	2
thrombosis_q008	568cbdc01081bfaef588876c739166dddc73e89d2e2553958f53ad2e35f89e7b	0
thrombosis_q008	62792a0c57ffc2d4029c2ea291b70894a29911abeaca85412d5c47dce4a7bb56	1
thrombosis_q008	6d7a5872d657d2d0b22085af89c572f4856a70ce9b801ca4fc40876c77bdf161	0
thrombosis_q008	704029ebd54e67e1dd3ff09fb4716b7568a9a9c2e46d5d8632ad6aeddc60c8a4	2
thrombosis_q008	7844c40cd79014326fcb99b9e130477a73639937afd900dced31c7bfdf9becd0	2
thrombosis_q008	7c5f23f9718d957fed4820cc75dcf0abddb22883a68bb3ff16023835befeb243	0
thrombosis_q008	83ee17265937aa59c916cb477f55c0fb087d01ba1b0be9f438c75a3468269308	0
thrombosis_q008	8417d85579abd55b86c2e52173cd7e64aae36d0353c3e0f8cb95d8042fae2bd9	1
thrombosis_q008	8d452f503b591fea9d7b5654cede443219db1c84bd752c386db53d74b0091656	0
thrombosis_q008	a00765959c90f2e863860cf70e31f3d4b624662e1ad2adef7f72ae9a84dfb93b	0
thrombosis_q008	b248cf51a6aacc6740c60c8282faa254183c061279338698985cd57020c45546	0
thrombosis_q008	b5d2f03e949070639a4d3c14b01eb5c6e5e0ec9090ad459e819cbbb51e7d2cbe	1
thrombosis_q008	b6f9e814b61f767cf698a9fbd5fe1e6bb74d00b990d23e06e343668da2f2d4fc	1
thrombosis_q008	c15d015b8a15b9ca5fc28209fdafc9ccef4959ececfa1b9c8ef4d9556e19471a	2
thrombosis_q008	c3fc14afcb052a26bddc7d7d15a6c10f089e9377efe1bccb305c1a2654849375	2
thrombosis_q008	ca099457b8a259605a5729214d1e3e61b3fa904134f80e8904dc014815260c80	0
thrombosis_q008	d3b4814d81d54391e7e400aa869fc7b8d57749c008ef833eea60368d45cad09a	2
thrombosis_q008	e25368ebe6706dc3b15802dca8f4d5bfaf98ed1321cc63713dfade9e89dcced0	0
thrombosis_q008	e2f11dfbde75371e8fd0a514cb4da3713b82cb5353e110fd4b868e4eba756c4a	0
thrombosis_q008	e5b749782ddc774bb9f8e9ce84fbe0cdc05c772910dbbc64ef4cc36ced260f8f	2
thrombosis_q008	eb8f7e80f9456bf1e78a423d99fc22b0765bf5a3703f691a682e73cdaf48d96e	0
thrombosis_q008	eb9e84bc18d3c5d847d2c52b09262cd627795d6168d79864156abc5e0a597e28	1
thrombosis_q008	eee247d94b81edc7d847e03aec9139fc0c9d41815f9528d866217a6c50aca991	0
thrombosis_q008	ffd82525c301f2249de8ca9c42ae4474f34d64fcf8d139556250113383a94d6b	1
thrombosis_q009	0c1b9c06ac6234d30dc31fc258e792b9b863d358b8cb78a33f6f9cfa04dbb44c	0
thrombosis_q009	0f8409430b5b7764c9a066f514e1e7546dab4e693b1e69f84cbcf02cfc6efda9	0
thrombosis_q009	17936e0322655fb7ac2061335612d9c46a110db1584e38d575af6a3c6558534c	1
thrombosis_q009	19b88c40a35c0beab27062994bd073ea33c8932639c93cfc88d3545e01b6591e	0
thrombosis_q009	2020f7e78c260b681944ae23ea02a9fa4927a1f3b23a468c25c3014e7a75e5ee	1
thrombosis_q009	2af758a8b52911cb5bdad5a71c2df3b3bbd0c4e2c234ebe2f2b03c22667c24c7	0
thrombosis_q009	2c17fb1d982e2e018e945836f50949efef8a613fbe679529a4aa34c99c470233	1
thrombosis_q009	301316c38a6678d4b6ad4f8eee5e278f9419586583cc8cf1734107aa38963718	1
thrombosis_q009	3a6474e3726b2064d2f8ae19232462d1b5048d84f4bc0bc63513aee48481230a	0
thrombosis_q009	51a2b806451e164cf2cb60f81da5418cb643377a387b61efc325339427e439dd	0
thrombosis_q009	64d509079170d6465961d3877337722c0118d40e00ac07da8eb45edfd8fd1ca6	1
thrombosis_q009	92ea200f22e75df11f5eff99d3dfa4a60912f788cec25321e52559f8eeb53497	2
thrombosis_q009	98faf83486d17d015964a08a80cdf99bb686916ab9e43c22c2590fbf21b3c593	0
thrombosis_q009	a612fc3de5047a94f8e8da1404080e9634148227955384a66c29f89b126242a5	0
thrombosis_q009	c4a539d83cffe2bc349a43c691c4af3b56a9e4f8296c1b12eeff39a81898449f	2
thrombosis_q009	d05d7da90ae59cf9d6f2ab403d2a386890ed95ad77ca3288e316028f392a8956	0
thrombosis_q009	d3b4814d81d54391e7e400aa869fc7b8d57749c008ef833eea60368d45cad09a	2
thrombosis_q009	dae113078daa5ee33c500a0d4f8fc531a79c38859750a9f54e6a784f65a0be5b	0
thrombosis_q009	ea6183543696c6890a8ec3c8ef9ce15a1b617f37ecd5b3b5ba2e1863ca3c9aed	0
thrombosis_q009	f299a58f897d4446568f40d387c5dfe3ca90d5e667c124807b52452687855e8e	1
thrombosis_q009	f7d11f8b7639d1fbe4beefbc8bd337689a9e819e2a937b62c810bbec104eecbe	0
thrombosis_q010	017b4d7cbb9960ac3da3762b8821fdf2e20dcf1cdd6d27c1ed62f4f60b0c639b	0
thrombosis_q010	08c275dad3a451e2f32f058ce7cc430b912c68ac94355a880f11eeaf452e7aa2	0
thrombosis_q010	0f03c468f31fb6a94dd8f8f90594c65843e0681d95667787609827a00d1ad155	1
thrombosis_q010	13c6f21a64372ef38de11f45a99d85340e7ca9dae9937945063a418addc8ce8c	0
thrombosis_q010	15bd690dd98df127eb94d9efa9a3b4a223e332419d924cfabcb66b93bc97e5e6	0
thrombosis_q010	375542ec7ab57aacde8e1724020ab96fbfdcb09bf332cf0867bcd8a61c3ebd67	0
thrombosis_q010	3ec8df56467bd4a2488568343cbbc749dd95d8055a6d6a512a4d635a1d76e1bc	0
thrombosis_q010	5a1c4f1b39b518e7e84f24d47f98c1f856b840eb84d0ce7118c3ddcd00412420	2
thrombosis_q010	5aecc28bed0c9bc09b4f942273c3f36267f9191ca5d726dc63c59523f7ed7faf	0
thrombosis_q010	66133016dc0179d2c9685c4d0e75e0a5427a4b9f55b4c91cd2496eed1be82fa6	1
thrombosis_q010	6c7a332f7de78cd6f9c37a388f7f5dd39172fe6948ef0e1b670baf9c24768e2b	2
thrombosis_q010	6d7a5872d657d2d0b22085af89c572f4856a70ce9b801ca4fc40876c77bdf161	0
